Title,Media URL,Pinterest board,Description,Link,Publish date,Keywords
Definition of jacobite,https://dl.dropboxusercontent.com/scl/fi/vhb80movjsweokg9p9vpn/image-963.jpg?rlkey=lokpbq79qhyzp9dzvd28qmpyz&dl=1,definitions/English,a supporter of James II after he was overthrown or a supporter of the Stuarts,https://trueandfiction.com/definition/definition-of-jacobite/,2025-01-07T02:35,"definition, meaning, english, vocabulary, jacobite"
